ве́нский,Viennese,,,
вериться,to believe,"i Мне не верится, что ... I cannot believe that...",,
версия,version,,,
ве́стник,messenger,,,
устаревать/устареть,"to become obsolete, go out of date","p устарею, устареешь",,
взрываться/взорваться,to explode,"p взорвусь, взорвёшься",,
взятие,"taking, capture",,,
взя́тка,bribe,g pl взяток,,
винить/об-,to accuse (s.o. of sth),,,
вку́сно,tasty,,,
тонуть/у-,to drown,"p утону, утонешь; тонуть i/утопать i",,
вла́стный,imperiously,,,
вла́стный,imperious; authoritative,,,
влечь,to draw; attract,"p влеку, влечёшь, влекут, past влёк, влекла",,
водоросль,seaweed,f,,
возбуждающий,"arousing, stimulating",,,
возбуждённо,excitedly,,,
воздвигать/воздвигнуть,"to raise, erect","p past воздвиг, воздвигла",,
воздействовать,"to affect, influence, put pressure on",i/p воздействую,,
возмущать/возмутить,"to anger, outrage","p возмущу, возмутишь",,
вооружаться/вооружиться,to arm os,,,
восемна́дцатый,eighteenth,,,
воскресать/воскреснуть,to come back to life; revive,"p past воскрес, воскресла",,
воспитываться/воспитаться,to be brought up; be fostered,,,
вражда́,enmity,,,
вражде́бно,hostilely,,,
предвы́борный,election (adj),предвыборная кампания election campaign,,
врозь,separately,жить врозь to live apart,,
все́нощная,night service (church),,,
всеросси́йский,all-Russian,,,
вы́борный,electoral; elected,выборная должность elective office,,
выбывать/выбыть,to leave (formal),"p выбуду, выбудешь",,
выговаривать/выговорить,"to pronounce, articulate; (coll, i only) tell off, reprimand",,,
выживать/выжить,to survive,"p выживу, выживешь",,
выкидывать/выкинуть,to throw out,,,
выметать/вымести,to sweep out,"p вымету, выметешь, past вымел",,
выплата,payment,,,
выполня́ться,to be fulfilled,i выполняется,,
выпуклый,"prominent, bulging; convex",,,
вышвыривать/вышвырнуть,"to throw out, chuck out (coll)",,,
гавань,harbour,f,,
герб,coat of arms,,,
геро́йство,heroism,,,
гимна́стика,gymnastics,,,
голу́бчик,my dear (coll),,,
гонора́р,fee; royalties,,,
гоня́ться,to chase (after),i гоняюсь,,
горячиться/раз-,to get excited,,,
гражда́нка,citizen (f),g pl гражданок,,
греться/по-,to warm os,"i греюсь, греешься",,
гу́лкий,resonantly; with an echoing sound,,,
гуля́нье,"festival, fete, open-air party",,,
девятна́дцатый,nineteenth,,,
деле́ц,wheeler-dealer,g sg дельца,,
де́рзость,rudeness; audacity,f,,
доброта́,"goodness, kindness",no pl,,
доистори́ческий,prehistoric,,,
документа́льный,documentary (adj),,,
до́мна,blast furnace,g pl домен,,
досадно,annoying,"Ей было досадно, что он опоздал She was annoyed that he came late",,
достоверность,"authenticity, reliability",f,,
драть/со-,to tear; thrash; fleece (coll),"i деру, дерёшь, f past драла; разо- p/со- p",,
дубо́вый,oak (adj),,,
дури́ть,"to be naughty, fool about (coll)",f,,
ды́мный,smoky,,,
ды́мчатый,smoke-coloured,,,
дья́кон,deacon,,,
дя́дька,"uncle; man, bloke (coll)","m, g pl дядек",,
е́ль,fir; spruce,f,,
ёмкость,capacity,f,,
жгу́чий,burning,,,
жела́тельно,(it is) desirable,,,
жерло,"mouth, muzzle","nom pl жерла, g pl жерл",,
жёрнов,millstone,nom pl жернова,,
жизнера́достный,"cheerful, happy",,,
забве́ние,oblivion,,,
забо́тливо,solicitously,,,
забрести,"to wander in, drop in; stray","p забреду, забредёшь, past забрёл, забрела",,
загар,suntan,,,
загибать/загнуть,to bend,,,
загораживать/загородить,to fence in; obstruct,"p загорожу, загородишь",,
загрузка,loading,,,
задержка,delay,g pl задержек,,
зазвене́ть,to begin to ring,p зазвенит,,
зала́дить,to keep repeating (sth); (+inf) get into the habit of (coll),"p залажу, заладишь",,
залетать/залететь,to fly in; (за +a) fly behind,"p залечу, залетишь",,
заливаться/залиться,to be flooded; (+inst) start to do sth vigorously,"p зальюсь, зальёшься, past залился, залилась; залиться смехом to burst out laughing",,
маскировать/за-,"to disguise, camouflage",p замаскирую,,
западня́,trap,g pl западней,,
зара́за,infection; (coll) pest,,,
заражать/заразить,to infect (s.o. with sth),"p заражу, заразишь",,
резать/за-,to kill,"p зарежу, зарежешь",,
заслонять/заслонить,"to shield, conceal, screen",i заслоняю,,
обнадёживать/обнадёжить,"to give hope (to), reassure",,,
затворять/затворить,to close,"p затворю, затворишь",,
